459,what's one of your most memorable experiences,141.743,179.506,4819.5,160.616666667,0.97578254321,1.0,594.215083774,599.766723104,607.969614638,618.380559083,634.457726631,656.467621693,680.288815697,707.408970899,734.818020282,759.666969136,779.758381834,796.226432981,807.886697531,813.599582892,815.371846561,816.68084127,815.763089947,617.937132275,630.941804233,653.157089065,676.639100529,698.446624339,730.340931217,749.697108466,769.558092593,789.345693122,802.817688713,717.332262787,720.44881746,723.534839506,726.757084656,703.011214286,714.932446208,726.786761905,737.586964727,747.112507055,646.008785714,658.262940917,672.840018519,685.875993827,673.569057319,659.060567019,744.259584656,756.598258377,770.641488536,781.92472134,772.260694885,758.459751323,689.334877425,704.585918871,718.533030864,729.363558201,740.281814815,753.974292769,766.026899471,756.278653439,744.474224868,732.58814903,721.028530864,706.320873016,696.767380071,719.190618166,729.97854321,741.263776896,759.456652557,741.756141975,730.509183422,719.482428571,342.690389771,373.699412698,403.995989418,433.680425044,462.092988536,486.647269841,507.415120811,522.926771605,523.817365079,513.650681658,491.551391534,465.674165785,438.224522046,409.101982363,379.420693122,349.377865079,318.822849206,339.725440917,324.755486772,319.478435626,321.592094356,328.199758377,323.321438272,312.166141975,305.68129806,305.661467372,315.70086067,349.200856261,369.410580247,389.533627866,410.310338624,422.119588183,425.334199295,427.85442769,422.548469136,416.898906526,357.960417108,351.797897707,350.251656966,355.539479718,360.793551146,362.537982363,347.729313051,339.523249559,338.046425044,340.875430335,347.969830688,349.884934744,461.771679894,453.806255732,448.572847443,450.375344797,445.931007937,447.499769841,451.315804233,467.381759259,475.141941799,478.290425926,478.565992945,474.606996473,461.712058201,458.62227866,458.467401235,455.546169312,453.421108466,459.588138448,462.910828924,462.903217813
459,tell me about your relationship with your family,368.889,405.71,11620.0,387.3,0.970237375566,1.0,657.287774661,659.824892308,665.065323077,673.37698371,688.578061538,710.452980995,734.061829864,760.722095023,788.13421629,813.42800181,834.413620814,852.164137557,865.384972851,873.423844344,878.092791855,882.442393665,884.399958371,688.576368326,704.435415385,727.635006335,751.128322172,772.679633484,808.584870588,827.504922172,846.220313122,864.089048869,875.203799095,791.123893213,792.66858914,794.323157466,796.035301357,768.94278371,780.769498643,792.494356561,803.588443439,813.18321086,715.955993665,729.562249774,744.109754751,756.540301357,743.633475113,729.177188235,815.438258824,828.729069683,842.577269683,852.968952941,842.839287783,829.234520362,748.455765611,765.649050679,781.080155656,792.038132127,803.29218009,816.211254299,826.080704977,815.865969231,803.59699638,791.519886878,779.616926697,764.679085973,756.023050679,780.458204525,791.511824434,802.96620362,819.510537557,802.839250679,791.407633484,780.106213575,331.118753846,364.539081448,397.5378181,429.914064253,460.670204525,487.210131222,509.207999095,525.669057014,528.438113122,520.318770136,499.653853394,475.01160181,448.466123982,420.056874208,391.092642534,361.371885973,331.282670588,325.330473303,310.845988235,306.951768326,311.077468778,319.889367421,318.194259729,309.281552941,305.180527602,306.777697738,317.956116742,345.616144796,365.679279638,385.559561086,406.201691403,417.88980543,421.926910407,425.616373756,421.660906787,417.048225339,349.937891403,345.386432579,344.995550226,350.614869683,355.0317819,355.454269683,348.598066063,342.749193665,342.783851584,346.417357466,352.229719457,352.598208145,458.561979186,449.999247059,445.644608145,448.589883258,445.202330317,449.061061538,455.845323077,471.32180543,478.123454299,480.240846154,479.475539367,473.756084163,458.831152941,456.693451584,457.522155656,455.796134842,457.028854299,461.362942081,463.73521086,462.924390045
459,have you ever been diagnosed with p_t_s_d,611.242,615.52,18402.5,613.383330769,0.965225215385,1.0,681.136561538,685.780223077,693.423846154,703.092753846,718.0425,738.666476923,759.367353846,782.636030769,809.603669231,836.804576923,861.523184615,882.159923077,895.695838462,902.412346154,905.501007692,908.018576923,908.917876923,695.346384615,707.793130769,728.213907692,749.986730769,770.233192308,804.57,827.072161538,849.925807692,872.553446154,888.076753846,789.702753846,789.429761538,789.221530769,789.382853846,770.067930769,781.1604,792.281184615,803.969823077,814.630176923,721.6282,733.626723077,747.903661538,760.406553846,747.733776923,733.396207692,819.913484615,833.405238462,848.008415385,860.557076923,848.733607692,834.160323077,760.649869231,772.342907692,785.108084615,794.738323077,804.847315385,819.285015385,834.195792308,820.790038462,808.2976,797.237330769,786.938230769,773.768892308,767.201246154,786.441515385,795.891415385,806.465038462,826.154523077,806.503661538,795.917030769,786.353530769,335.871753846,368.513161538,401.812884615,435.117084615,467.764053846,495.944846154,519.795876923,537.730161538,540.415607692,530.369846154,507.7571,481.741684615,454.8515,426.142246154,396.130746154,366.191969231,335.832669231,338.266261538,326.088461538,324.393715385,330.074469231,339.7223,338.914638462,329.234053846,323.212169231,323.698561538,333.603846154,363.805946154,383.026330769,402.216746154,422.302353846,433.510584615,437.271615385,440.589076923,436.555361538,431.696030769,362.715723077,359.572123077,359.5304,365.063715385,369.403715385,369.569853846,363.211492308,357.480253846,357.425561538,359.795638462,366.551615385,367.296284615,473.592084615,467.418546154,462.963853846,465.599246154,462.255246154,465.342276923,469.375630769,485.130207692,491.490615385,493.586946154,493.176953846,488.290123077,474.107207692,473.056430769,473.630607692,471.825707692,471.018992308,475.300369231,477.731753846,477.164361538
459,is there anything you regret,794.916,801.44,23946.0,798.166664975,0.974387893401,1.0,695.680279188,701.512472081,709.902857868,720.120954315,735.417614213,756.660736041,779.968329949,807.100791878,835.559629442,861.942329949,884.636878173,903.007629442,915.74771066,921.541893401,922.977172589,924.216959391,923.60971066,714.262730964,726.806076142,748.556446701,771.707086294,793.474451777,827.671350254,848.067532995,868.762467005,889.89528934,905.809218274,813.410335025,815.775010152,818.047035533,820.522883249,799.099126904,810.876888325,822.627928934,833.774055838,843.834380711,742.884857868,755.459847716,769.819025381,783.155563452,770.62371066,756.411299492,843.419675127,856.33557868,870.582050761,882.824944162,872.025050761,857.983380711,788.023284264,801.549380711,815.344583756,826.233588832,837.221365482,852.000832487,865.789274112,854.980071066,842.631832487,830.473969543,818.901502538,804.071954315,795.613974619,816.513182741,827.296822335,838.726791878,858.528664975,839.306218274,827.82222335,816.860654822,339.775218274,371.200908629,402.142385787,432.095913706,460.974055838,485.800035533,506.534725888,521.989725888,523.534908629,513.823040609,492.688862944,467.306258883,439.783329949,409.695116751,378.649492386,347.111796954,315.356538071,332.876142132,317.844827411,312.933020305,315.171685279,321.582700508,316.50015736,305.195126904,298.330370558,297.479741117,306.864756345,342.259695431,360.725111675,379.213477157,398.638827411,413.507898477,416.382598985,418.500654822,413.363517766,408.031888325,351.839893401,346.56784264,344.600624365,348.422964467,353.881020305,355.803817259,340.616375635,333.712121827,332.485335025,334.416923858,341.224106599,342.954055838,457.11577665,447.020121827,440.734416244,442.543152284,438.117497462,440.93284264,446.708756345,462.308736041,469.99335533,473.080309645,473.637370558,469.952076142,456.528527919,451.941994924,451.63884264,449.056192893,448.308649746,452.939756345,456.050553299,456.331
459,have you been diagnosed with depression,615.252,657.67,19095.0,636.466666929,0.967802879811,1.0,688.406172035,691.427930086,697.375662215,705.647558523,718.970838963,738.192835035,759.005161822,783.249362137,810.539747054,837.436318146,861.728783975,882.613560094,897.810716418,906.36430165,910.453673213,913.796005499,915.31072663,705.160067557,717.913507463,738.558809112,760.380112333,780.408243519,815.813969364,837.141695994,858.610023566,879.707724273,894.307175962,799.729932443,800.185366064,800.60211469,801.182932443,780.161738413,791.400286724,802.693762765,814.185138256,824.64900707,730.92389238,743.193216811,757.711814611,770.369349568,757.609608013,743.188434407,829.767774548,842.769574234,857.352861744,869.521339356,858.383374705,843.954967793,766.993168892,780.129087981,793.845024352,804.298159466,815.422688138,830.36223802,844.238831893,831.876743912,818.622346426,806.478868028,795.129602514,781.026478397,774.113753339,794.48171249,804.957857031,816.403663786,836.974111548,816.646569521,805.103074627,794.392735271,334.848803614,366.801428908,398.574349568,429.670444619,459.814889238,486.277421053,508.80790652,526.537082482,530.173800471,522.300239592,502.218036135,477.716084839,450.941420267,421.276084053,390.378105263,359.191537313,327.661648861,327.940442262,314.121729772,310.885476041,314.834795758,323.103822467,320.94687117,311.34864022,306.38930165,308.079292223,319.097641791,348.461909662,367.741809898,386.926714847,406.926391987,419.797105263,423.545666143,426.631029851,422.54445326,418.12069128,351.880739199,347.152771406,346.770875098,352.734420267,357.105887667,357.650471328,349.866164179,343.070123331,342.803068342,346.189931658,352.627459544,353.503260801,461.208880597,452.71189945,447.750908877,450.493068342,447.012749411,450.646544383,456.804562451,473.007967007,480.213962294,482.332631579,481.767422624,476.276890024,461.413796544,458.83675491,459.48338806,457.792257659,458.069868028,463.525748625,465.762310291,464.978622938
459,how have you been feeling lately,580.615,593.38,17610.5,586.983333333,0.965360632813,1.0,718.491270833,718.086333333,720.105018229,724.643395833,735.729059896,754.007283854,775.475596354,801.629955729,829.624398437,856.137861979,879.604880208,899.973278646,916.307796875,927.321476562,934.701372396,942.020153646,947.083625,748.0435,764.79703125,789.067669271,812.887010417,834.20365625,868.023895833,888.436520833,908.232085937,927.022635417,938.364864583,849.741700521,849.95571875,850.099544271,850.166203125,822.373309896,833.986096354,845.565325521,856.995671875,867.19253125,774.539307292,788.564322917,803.003419271,815.294911458,802.083674479,787.761736979,875.806817708,889.485606771,903.193585937,913.613151042,902.815070313,889.305151042,799.484463542,817.642075521,833.217802083,843.9454375,855.721427083,868.426973958,878.26503125,866.822,854.094268229,841.514703125,829.681195313,815.141341146,807.561242187,831.540018229,842.620429688,854.453947917,871.592390625,854.269606771,842.365059896,831.041520833,325.34378125,357.392268229,389.093158854,420.55703125,452.358013021,481.343348958,506.744377604,527.52871875,533.641703125,527.925434896,509.238953125,486.026213542,460.385388021,432.168588542,402.631247396,372.246205729,340.940018229,328.318833333,315.22990625,313.776929688,320.0606875,330.449940104,330.596192708,322.127911458,318.432940104,320.526575521,332.134739583,353.756429688,373.753052083,393.661036458,414.426140625,422.938570312,428.141632813,432.600083333,429.070692708,424.994893229,351.395007813,348.09771875,348.454963542,354.442429688,357.830934896,357.431893229,355.942976562,351.129372396,351.973625,355.84334375,360.842119792,360.414388021,461.944765625,455.640026042,452.491679688,456.096309896,453.357226563,457.58553125,464.322585938,478.763083333,484.710484375,485.989348958,484.437528646,477.951851562,462.924320312,463.145869792,464.714619792,463.696390625,465.137950521,468.142101563,469.662091146,467.955424479
456,is there anything you regret,778.427,783.1,23424.0,780.766666667,0.883265198582,1.0,719.59706383,718.875751773,722.021567376,727.456964539,734.481361702,745.598929078,759.749489362,775.086624113,795.006914894,818.526390071,844.36687234,871.538631206,897.228702128,915.992524823,926.45877305,931.752106383,934.597929078,719.906560284,731.848992908,747.125510638,761.766014184,775.073801418,816.696035461,836.252964539,855.501829787,875.849361702,895.153737589,795.799992908,793.904283688,791.572028369,789.247042553,773.827567376,782.763262411,793.346723404,805.669978723,817.127148936,737.369851064,747.436028369,761.122269504,773.333014184,760.378106383,746.82641844,832.590716312,844.994914894,859.744546099,873.255808511,861.046567376,846.502858156,763.071879433,774.030191489,786.092099291,795.546205674,807.58293617,825.38406383,844.272390071,826.685567376,809.447815603,796.627836879,785.910879433,774.187283688,768.898446809,786.137056738,796.101574468,808.193858156,838.017283688,808.168432624,796.027092199,786.050468085,440.06051773,463.984929078,487.69848227,510.194638298,533.126539007,554.998411348,575.223021277,593.775531915,602.29551773,602.807085106,593.266099291,579.583567376,561.419992908,537.104524823,507.727468085,476.519333333,445.128205674,412.635815603,407.668035461,410.199319149,415.039886525,421.472553191,421.750673759,414.591163121,410.455219858,410.737241135,417.898326241,441.26448227,461.719893617,482.250737589,502.980312057,508.270361702,514.02970922,517.887170213,514.772049645,511.481723404,434.802531915,429.388531915,430.749985816,440.967425532,442.253893617,441.326929078,443.074397163,432.880326241,433.019943262,439.430829787,445.004014184,445.28177305,537.71058156,535.396524823,533.909248227,537.415964539,535.308666667,538.454588652,542.066758865,554.445851064,560.790198582,561.185964539,559.005141844,551.478851064,539.871865248,542.627007092,544.643248227,544.281510638,543.161553191,546.154702128,546.439957447,544.122503546
456,tell me about your relationship with your family,564.179,583.617,17218.0,573.9,0.940547859829,1.0,743.42482735,746.428124786,752.306735043,759.88517094,770.031586325,784.926931624,802.536699145,821.454536752,843.682140171,867.866564103,890.922957265,913.401540171,932.781588034,944.918774359,949.703576068,950.577993162,948.899329915,742.727523077,755.533676923,772.476292308,788.791121368,803.945203419,844.771039316,863.575875214,882.054425641,901.637519658,919.521210256,826.675410256,827.316784615,827.770733333,828.405495726,810.526588034,820.664861538,831.998753846,843.76562735,854.277728205,763.130070085,773.285316239,787.037323077,800.209757265,787.264695726,773.757441026,860.410401709,872.296070085,886.512813675,899.738694017,888.473082051,874.506545299,799.54677094,811.950148718,824.985312821,835.163478632,846.889394872,863.880331624,881.322352137,866.511957265,850.983364103,838.259634188,826.985712821,813.150047863,805.547596581,825.859928205,836.306895726,848.324593162,875.298003419,848.632765812,836.513126496,826.011230769,445.631232479,471.277818803,496.711957265,520.567153846,543.319191453,562.742664957,578.85085641,592.1124,595.55382735,590.859454701,576.364417094,558.144444444,536.470606838,509.895328205,480.702847863,450.490186325,420.824386325,414.555670085,406.462871795,405.631738462,408.068692308,412.775540171,408.04202906,399.232688889,393.394135043,391.817345299,397.710810256,429.810076923,449.441287179,469.169781197,489.251444444,498.932623932,503.025516239,505.473174359,500.95814188,496.131726496,434.702129915,428.050124786,427.266642735,434.683704274,437.86148547,438.937398291,428.855350427,418.639923077,417.323615385,421.719042735,427.884145299,429.542459829,532.470784615,526.739251282,523.22917265,525.34034359,521.533912821,523.091030769,525.684136752,540.104820513,548.027266667,550.240490598,549.837890598,544.588181197,533.308025641,532.108878632,532.524358974,530.529294017,527.347757265,533.168205128,535.366562393,534.906642735
456,have you ever been diagnosed with p_t_s_d,674.013,677.04,20266.5,675.516663043,0.919913434783,1.0,719.788630435,720.324804348,724.493891304,730.332554348,738.097717391,750.079467391,765.629271739,782.41675,803.538934783,827.658967391,852.576108696,877.451717391,900.12175,915.784597826,924.535532609,929.045402174,930.801163043,719.698282609,733.126282609,749.588576087,764.725326087,778.697771739,820.45626087,840.326695652,859.859576087,880.270684783,899.189956522,799.789478261,798.146565217,796.114043478,794.21225,778.312576087,787.362771739,797.862130435,809.782858696,820.802934783,738.062336957,748.394630435,762.901956522,775.554902174,762.157684783,747.773119565,835.71951087,848.603923913,863.974108696,877.523043478,865.418195652,850.272597826,767.735108696,778.805847826,790.693347826,799.92201087,811.313641304,828.121315217,845.823478261,829.348641304,813.350076087,801.219228261,790.826663043,779.143978261,773.482630435,790.889423913,800.514630435,812.062695652,839.25826087,812.142054348,800.59348913,790.980804348,439.679076087,464.742,489.57601087,513.060673913,536.469967391,558.221728261,577.822,594.928086957,601.913065217,600.813673913,589.727467391,574.64175,555.478141304,531.239880435,503.122815217,473.17198913,442.844891304,414.281347826,409.475858696,412.214206522,417.21223913,423.671445652,423.168456522,415.96848913,411.436641304,411.129858696,417.951815217,440.732543478,461.488358696,482.378271739,503.467923913,509.331684783,514.689434783,518.268891304,515.175119565,511.472065217,434.746130435,428.185956522,429.395858696,440.654793478,442.377586957,441.616630435,441.840141304,430.317293478,430.241945652,437.307163043,443.567652174,443.983826087,540.415891304,537.441130435,535.386826087,538.607380435,536.128902174,539.328847826,543.067152174,554.141217391,559.825304348,560.437369565,558.735673913,552.397456522,542.159956522,543.805869565,545.410076087,544.747652174,544.040054348,545.415532609,546.060576087,544.195336957
456,what's one of your most memorable experiences,244.978,290.715,8036.0,267.833333576,0.953539281136,1.0,723.987133285,727.338963583,733.559815004,741.390739985,752.255897305,767.693813547,785.367753824,804.348366351,827.100609614,851.595670794,874.41804807,895.463254916,912.464819374,922.051281865,925.228438456,925.358876912,923.144583394,724.657572469,737.690509832,755.31823161,772.060929352,787.673361253,829.864658412,847.699142025,865.921059723,884.798752367,901.04712673,811.049451566,811.341085215,811.594094683,812.078245448,793.128230153,803.592217771,814.967124545,826.844740714,837.452252003,745.322072833,755.688983977,769.567460306,782.965246905,769.718092498,756.046309541,843.263831755,855.668988347,869.940678806,882.707450109,871.525699199,857.573592134,779.387709395,792.906973052,806.99826657,817.749490896,829.837653314,847.230423161,865.039646759,849.439494538,833.344865259,820.149791697,808.400575382,793.720297888,785.345832484,808.006112891,818.923856519,831.320616169,858.407766934,831.695574654,819.080554261,808.115355426,443.536708667,470.470160961,497.52720102,522.948381646,546.214220685,564.9242185,579.154560087,590.083906773,592.147075018,587.532556446,573.763417334,557.402763292,537.563589949,513.166080845,485.930559359,457.40970284,429.611914785,409.671172615,400.110312454,398.58677713,401.428067735,407.542088128,403.871358339,394.715151493,389.386530954,388.264739257,395.574363438,424.645166788,444.461503277,464.179685361,484.326239621,494.511795339,498.426227968,501.066589949,496.470120903,491.330990532,430.650616897,423.429949745,422.64680772,430.162260743,433.286334304,434.320476329,425.606801165,415.675936635,414.538493809,419.744959213,424.973439184,426.268284778,527.367543336,521.612412236,518.236738529,520.150005827,516.357827385,517.923788784,520.641749454,535.405986162,543.480422433,545.907565914,545.703528041,540.498414421,528.111491624,527.284695557,527.472710124,525.25813984,522.512865259,528.484439913,530.965569556,530.794634377
